,Make_Honda,Make_Maruti Suzuki,Make_Hyundai,Make_Toyota,Make_BMW,Make_Skoda,Make_Nissan,Make_Renault,Make_Tata,Make_Volkswagen,Make_Ford,Make_Mercedes-Benz,Make_Audi,Make_Mahindra,Make_MG,Make_Jeep,Make_Kia,Make_Volvo,Make_Porsche,Make_Isuzu,Make_Jaguar,Make_Land Rover,Make_MINI,Make_Mitsubishi,Make_Datsun,Make_Chevrolet,Make_Ssangyong,Make_Fiat,Make_Lexus,Model,Price,Year,Kilometer,Fuel Type_Petrol,Fuel Type_Diesel,Fuel Type_CNG,Fuel Type_CNG + CNG,Fuel Type_LPG,Fuel Type_Petrol + CNG,Transmission_Manual,Transmission_Automatic,Location,Color,Owner_First,Owner_Second,Owner_Third,Owner_UnRegistered Car,Seller Type,Engine,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity
1163,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verna Fluidic 1.6 VTVT SX Opt AT,0.10782080485952923,0.7647058823529411,0.036413865519957,1,0,0,0,0,0,0,1,Mumbai,Blue,0,1,0,0,Individual,1591 cc,FWD,0.5903390617742684,0.3177966101694915,0.25501432664756446,0.5,0.32941176470588235
1165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swift LXi,0.15211338901543914,1.0,0.0029626110979161717,1,0,0,0,0,0,1,0,Delhi,White,1,0,0,0,Individual,1197 cc,FWD,0.346493265211333,0.3672316384180791,0.333810888252149,0.5,0.25882352941176473
1167,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i10 Sportz 1.2 AT Kappa2,0.0812452543659833,0.7352941176470589,0.02046326737252647,1,0,0,0,0,0,0,1,Pune,White,1,0,0,0,Individual,1197 cc,FWD,0.22573153738968882,0.1694915254237288,0.3624641833810888,0.5,0.23529411764705882
1168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City VX (O) MT BL,0.20906099721589472,0.8823529411764706,0.02496343612885483,1,0,0,0,0,0,1,0,Patna,Silver,1,0,0,0,Individual,1497 cc,FWD,0.6228518346493265,0.3107344632768362,0.2836676217765043,0.5,0.29411764705882354
1169,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DZire VDi AMT,0.16350291065553024,0.8823529411764706,0.032963736140105254,0,1,0,0,0,0,0,1,Warangal,Red,1,0,0,0,Individual,1248 cc,FWD,0.41616349280074316,0.3672316384180791,0.3123209169054441,0.5,0.25882352941176473
1170,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Harrier XZA Plus,0.5634016704631739,1.0,0.018963211120417017,0,1,0,0,0,0,0,1,Mumbai,Black,1,0,0,0,Individual,1956 cc,FWD,0.6962378077101719,0.5918079096045198,0.5859598853868195,0.5,0.4117647058823529
1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Compass Model S (O) 1.4 Petrol DCT,0.6709693748418122,0.9705882352941176,0.008462817355650836,1,0,0,0,0,0,0,1,Delhi,Blue,1,0,0,0,Individual,1368 cc,FWD,0.6065954482117974,0.4844632768361582,0.49140401146131807,0.5,0.5294117647058824
1172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verna Fluidic 1.6 CRDi SX,0.12553783852189318,0.7647058823529411,0.036963886145730464,0,1,0,0,0,0,1,0,Mohali,Grey,1,0,0,0,Individual,1582 cc,FWD,0.5903390617742684,0.3177966101694915,0.25501432664756446,0.5,0.32941176470588235
1174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rapid Style 1.6 MPI AT,0.26575550493545935,0.8823529411764706,0.010307886545745465,1,0,0,0,0,0,0,1,Bangalore,Red,1,0,0,0,Individual,1598 cc,FWD,0.6103111936832327,0.3163841807909605,0.24212034383954154,0.5,0.47058823529411764
1175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verna 1.6 CRDI SX,0.2723361174386231,0.9117647058823529,0.019963248621823318,0,1,0,0,0,0,1,0,Ludhiana,White,1,0,0,0,Individual,1582 cc,FWD,0.5926614026939154,0.3177966101694915,0.25501432664756446,0.5,0.32941176470588235
1176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Creta 1.6 SX Plus AT Petrol,0.3163756011136421,0.8823529411764706,0.02496343612885483,1,0,0,0,0,0,0,1,Mumbai,White,1,0,0,0,Individual,1591 cc,FWD,0.5438922433813284,0.4307909604519774,0.47707736389684813,0.5,0.5294117647058824
1179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XL6 Alpha AT Petrol,0.2887876486965325,0.9411764705882353,0.02358738452691976,1,0,0,0,0,0,0,1,Jaipur,Blue,1,0,0,0,Individual,1462 cc,FWD,0.6251741755689735,0.423728813559322,0.5773638968481375,0.6666666666666666,0.35294117647058826
1180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tigor XZA Plus,0.18881295874462162,0.9705882352941176,0.004462667350025626,1,0,0,0,0,0,0,1,Pune,Brown,1,0,0,0,Individual,1199 cc,FWD,0.41523455643288437,0.2853107344632768,0.336676217765043,0.5,0.23529411764705882
1181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verna Fluidic 1.6 CRDi SX,0.10402404454568463,0.7352941176470589,0.03896396114854307,0,1,0,0,0,0,1,0,Ahmedabad,White,0,1,0,0,Individual,1582 cc,FWD,0.5903390617742684,0.3177966101694915,0.25501432664756446,0.5,0.32941176470588235
1182,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A6 35 TDI Matrix,0.8481397114654518,0.8823529411764706,0.025463454879557982,0,1,0,0,0,0,0,1,Hyderabad,Red,1,0,0,0,Individual,1968 cc,FWD,0.8518346493265211,0.5635593220338984,0.22636103151862463,0.5,0.7058823529411765
1183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Creta E Plus 1.6 Petrol,0.2533535813718046,0.8823529411764706,0.01738365188694576,1,0,0,0,0,0,1,0,Hyderabad,White,1,0,0,0,Individual,1591 cc,FWD,0.5438922433813284,0.4307909604519774,0.5272206303724928,0.5,0.47058823529411764
1184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i20 Magna 1.2,0.085041761579347,0.7647058823529411,0.022963361126042227,1,0,0,0,0,0,1,0,Hyderabad,Maroon,1,0,0,0,Individual,1197 cc,FWD,0.41616349280074316,0.3319209039548023,0.2979942693409742,0.5,0.35294117647058826
1185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City S Diesel,0.13566185775752973,0.7941176470588235,0.030463642386589496,0,1,0,0,0,0,1,0,Ranchi,Grey,1,0,0,0,Individual,1498 cc,FWD,0.6228518346493265,0.3107344632768362,0.2836676217765043,0.5,0.29411764705882354
1186,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A3 35 TDI Premium + Sunroof,0.40521386990635283,0.7647058823529411,0.02746352988237059,0,1,0,0,0,0,0,1,Mumbai,White,1,0,0,0,Individual,1968 cc,FWD,0.6302833255921969,0.4533898305084746,0.17048710601719197,0.5,0.4117647058823529
1187,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swift VXi [2014-2017],0.14578587699316628,0.9411764705882353,0.029331599934997562,1,0,0,0,0,0,1,0,Kollam,Blue,1,0,0,0,Individual,1197 cc,FWD,0.34881560613098,0.3107344632768362,0.333810888252149,0.5,0.3176470588235294
1188,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ciaz Alpha Hybrid 1.5 [2018-2020],0.21791951404707668,0.9117647058823529,0.01696313611760441,1,0,0,0,0,0,1,0,Delhi,Blue,1,0,0,0,Individual,1462 cc,FWD,0.6460752438457965,0.3601694915254237,0.2693409742120344,0.5,0.32941176470588235
1189,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XUV500 W11,0.31030118957226016,0.8823529411764706,0.023463379876745377,0,1,0,0,0,0,1,0,Ranchi,White,1,0,0,0,Individual,2179 cc,FWD,0.6901997213190897,0.5861581920903954,0.6991404011461319,0.8333333333333334,0.6470588235294118
1190,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elite i20 Magna 1.2 [2016-2017],0.13566185775752973,0.8529411764705882,0.023463379876745377,1,0,0,0,0,0,1,0,Delhi,Grey,1,0,0,0,Individual,1197 cc,FWD,0.41151881096144916,0.365819209039548,0.2979942693409742,0.5,0.35294117647058826
1191,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thar CRDe 4x4 Non AC,0.2495570741584409,0.8529411764705882,0.03946397989924622,0,1,0,0,0,0,1,0,Mysore,Green,1,0,0,0,Individual,2498 cc,AWD,0.3813283790060381,0.3319209039548023,0.9068767908309455,0.8333333333333334,0.5294117647058824
1192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elite i20 Asta 1.2 IVT,0.25968109339407747,0.9705882352941176,0.005972723977149143,1,0,0,0,0,0,0,1,Mumbai,White,1,0,0,0,Individual,1197 cc,FWD,0.41616349280074316,0.423728813559322,0.2979942693409742,0.5,0.25882352941176473
1193,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Creta SX 1.5 Diesel [2020-2022],0.40521386990635283,0.9411764705882353,0.0034626298486193233,0,1,0,0,0,0,1,0,Ahmedabad,White,1,0,0,0,Individual,1493 cc,FWD,0.5578262888992104,0.4449152542372881,0.48424068767908307,0.5,0.4117647058823529
1194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A4 2.0 TDI (143bhp),0.3862313338395343,0.7647058823529411,0.007462779854244535,0,1,0,0,0,0,0,1,Delhi,Red,1,0,0,0,Individual,1968 cc,FWD,0.7440780306549002,0.4957627118644068,0.18624641833810887,0.5,0.5647058823529412
1195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X3 xDrive20d,0.48114401417362695,0.7647058823529411,0.04096403615135567,0,1,0,0,0,0,0,1,Chandigarh,White,0,1,0,0,Individual,1995 cc,AWD,0.7194612169066419,0.5734463276836158,0.5214899713467048,0.5,0.611764705882353
1197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Creta 1.4 S Plus,0.260946595798532,0.9117647058823529,0.033963773641511555,0,1,0,0,0,0,1,0,Bhopal,White,1,0,0,0,Individual,1396 cc,FWD,0.5438922433813284,0.4307909604519774,0.47707736389684813,0.5,0.5294117647058824
1199,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Venue SX (O) 1.5 CRDi,0.260946595798532,0.9411764705882353,0.02796354863307374,0,1,0,0,0,0,1,0,Jalandhar,Blue,1,0,0,0,Individual,1493 cc,FWD,0.41616349280074316,0.4166666666666667,0.44126074498567336,0.5,0.35294117647058826
1200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XUV500 W6,0.19007846114907617,0.7941176470588235,0.012462967361276047,0,1,0,0,0,0,1,0,Mumbai,Grey,1,0,0,0,Corporate,2179 cc,FWD,0.6901997213190897,0.5861581920903954,0.6991404011461319,0.8333333333333334,0.6470588235294118
1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Go Plus T,0.07238673753480132,0.8529411764705882,0.01696313611760441,1,0,0,0,0,0,1,0,Lucknow,Brown,1,0,0,0,Individual,1198 cc,FWD,0.41616349280074316,0.22598870056497175,0.27650429799426934,0.8333333333333334,0.23529411764705882
1202,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Venue SX 1.0 Turbo iMT,0.28752214629207795,0.9705882352941176,0.0053126992262209835,1,0,0,0,0,0,1,0,Jaipur,White,1,0,0,0,Individual,998 cc,FWD,0.41616349280074316,0.4166666666666667,0.44126074498567336,0.5,0.35294117647058826
1203,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elite i20 Sportz 1.2 IVT,0.21412275373323209,0.9705882352941176,0.012462967361276047,1,0,0,0,0,0,0,1,Mumbai,White,1,0,0,0,Individual,1197 cc,FWD,0.41616349280074316,0.423728813559322,0.2979942693409742,0.5,0.25882352941176473
1204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amaze 1.2 S CVT Petrol [2018-2020],0.15211338901543914,0.9117647058823529,0.026963511131667436,1,0,0,0,0,0,0,1,Varanasi,White,0,1,0,0,Individual,1199 cc,FWD,0.41616349280074316,0.3107344632768362,0.2922636103151863,0.5,0.23529411764705882
1206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baleno Delta 1.3,0.12680334092634776,0.8235294117647058,0.04396414865557458,0,1,0,0,0,0,1,0,Kanpur,Blue,1,0,0,0,Individual,1248 cc,FWD,0.41616349280074316,0.3813559322033898,0.29083094555873923,0.5,0.25882352941176473
1207,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q3 35 TDI Premium + Sunroof,0.40521386990635283,0.8235294117647058,0.0694651049414353,0,1,0,0,0,0,0,1,Jaipur,White,0,1,0,0,Individual,1968 cc,AWD,0.5973060845332094,0.5028248587570622,0.4455587392550143,0.5,0.5764705882352941
1208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kushaq Style 1.0L TSI MT,0.3925588458618071,1.0,0.0006125229696113604,1,0,0,0,0,0,1,0,Mumbai,Red,1,0,0,0,Individual,999 cc,FWD,0.5229911751045053,0.4025423728813559,0.4512893982808023,0.5,0.4117647058823529
1209,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verna 1.6 VTVT SX (O),0.28499114148316884,0.9117647058823529,0.00996287360776029,1,0,0,0,0,0,1,0,Delhi,Black,1,0,0,0,Individual,1591 cc,FWD,0.5926614026939154,0.3177966101694915,0.25501432664756446,0.5,0.32941176470588235
1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Pajero Select Plus AT,0.49253353581371806,0.8823529411764706,0.06096478617948173,0,1,0,0,0,0,0,1,Kota,Silver,1,0,0,0,Individual,2477 cc,RWD,0.7412912215513238,0.480225988700565,0.7779369627507163,0.8333333333333334,0.6470588235294118
1211,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elite i20 Sportz 1.4 CRDI [2016-2017],0.1331308529486206,0.8235294117647058,0.018963211120417017,0,1,0,0,0,0,1,0,Patna,Silver,1,0,0,0,Individual,1396 cc,FWD,0.41151881096144916,0.365819209039548,0.2979942693409742,0.5,0.35294117647058826
1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hector Sharp 2.0 Diesel Turbo MT,0.4874715261958998,0.9705882352941176,0.009212845481705563,0,1,0,0,0,0,1,0,Hyderabad,Red,1,0,0,0,Individual,1956 cc,FWD,0.7227124941941477,0.5084745762711864,0.663323782234957,0.5,0.5294117647058824
1213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Creta SX (O) 1.5 Diesel [2020-2022],0.39888635788408,1.0,0.013863019863244872,0,1,0,0,0,0,1,0,Gurgaon,White,1,0,0,0,Individual,1493 cc,FWD,0.5578262888992104,0.4449152542372881,0.48424068767908307,0.5,0.4117647058823529
1214,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swift VXi [2014-2017],0.16350291065553024,0.9117647058823529,0.02297686163231121,1,0,0,0,0,0,1,0,Hyderabad,Blue,1,0,0,0,Individual,1197 cc,FWD,0.34881560613098,0.3107344632768362,0.333810888252149,0.5,0.3176470588235294
1215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yaris J CVT [2018-2020],0.20906099721589472,0.8823529411764706,0.011536932634973811,1,0,0,0,0,0,0,1,Bangalore,Red,1,0,0,0,Individual,1496 cc,FWD,0.6158848118903855,0.3601694915254237,0.2836676217765043,0.5,0.3176470588235294
1216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Octavia 1.8 TSI Style Plus AT [2017],0.3659832953682612,0.8529411764705882,0.013963023613385502,1,0,0,0,0,0,0,1,Mumbai,Grey,1,0,0,0,Individual,1798 cc,FWD,0.7296795169530887,0.4788135593220339,0.25644699140401145,0.5,0.4117647058823529
1217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swift ZXi AMT [2018-2019],0.17109592508225765,0.9117647058823529,0.005899721239546483,1,0,0,0,0,0,0,1,Pune,White,1,0,0,0,Individual,1197 cc,FWD,0.344170924291686,0.3672316384180791,0.333810888252149,0.5,0.25882352941176473
1218,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Creta E Plus 1.6 Petrol,0.20906099721589472,0.8529411764705882,0.02496343612885483,1,0,0,0,0,0,1,0,Mumbai,Silver,1,0,0,0,Individual,1591 cc,FWD,0.5438922433813284,0.4307909604519774,0.47707736389684813,0.5,0.5294117647058824
1220,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Endeavour Trend 2.2 4x2 AT,0.5823842065299925,0.8235294117647058,0.037463904896433614,0,1,0,0,0,0,0,1,Mohali,White,0,1,0,0,Individual,2198 cc,RWD,0.8327914537854157,0.5437853107344632,0.7736389684813754,0.8333333333333334,0.7647058823529411
1221,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3-Series 320d Prestige,0.6684383700329031,0.9117647058823529,0.00771278922959611,0,1,0,0,0,0,0,1,Delhi,Blue,1,0,0,0,Individual,1995 cc,RWD,0.7124941941477009,0.4745762711864407,0.18911174785100288,0.5,0.49411764705882355
1222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ciaz VDi+ SHVS,0.16350291065553024,0.8235294117647058,0.04118654449541858,0,1,0,0,0,0,1,0,Hyderabad,Grey,0,1,0,0,Individual,1248 cc,FWD,0.6460752438457965,0.3601694915254237,0.2693409742120344,0.5,0.32941176470588235
1223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City V,0.13945836497089345,0.7647058823529411,0.03775091565933723,1,0,0,0,0,0,1,0,Jaipur,Others,0,1,0,0,Individual,1497 cc,FWD,0.6228518346493265,0.3107344632768362,0.2836676217765043,0.5,0.29411764705882354
1224,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wagon R LXI CNG,0.08251075677043786,0.7941176470588235,0.031963698638698954,0,0,1,0,0,0,1,0,Mumbai,Silver,1,0,0,0,Individual,998 cc,FWD,0.2322340919647004,0.02824858757062147,0.5773638968481375,0.5,0.23529411764705882
1225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i10 Sportz 1.2 Kappa2,0.06732472791698305,0.7058823529411765,0.037463904896433614,1,0,0,0,0,0,1,0,Pune,White,1,0,0,0,Individual,1197 cc,FWD,0.22573153738968882,0.1694915254237288,0.3624641833810888,0.5,0.23529411764705882
1226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ecosport Trend 1.5 Ti-VCT,0.18375094912680334,0.9117647058823529,0.007010262884858182,1,0,0,0,0,0,1,0,Delhi,White,1,0,0,0,Individual,1499 cc,FWD,0.41802136553646074,0.4096045197740113,0.5888252148997135,0.5,0.43529411764705883
1227,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A6 35 TDI Matrix,0.7658820551759048,0.8529411764705882,0.008462817355650836,0,1,0,0,0,0,0,1,Delhi,White,1,0,0,0,Individual,1968 cc,FWD,0.8518346493265211,0.5635593220338984,0.22636103151862463,0.5,0.7058823529411765
1228,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Duster 110 PS RxZ Diesel,0.0926347760060744,0.7647058823529411,0.03496381114291786,0,1,0,0,0,0,1,0,Delhi,White,1,0,0,0,Individual,1461 cc,FWD,0.5647933116581514,0.4901129943502825,0.5702005730659025,0.5,0.4117647058823529
1229,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ertiga ZDI + SHVS,0.1812199443178942,0.8529411764705882,0.033963773641511555,0,1,0,0,0,0,1,0,Delhi,Grey,1,0,0,0,Individual,1248 cc,FWD,0.5559684161634928,0.3107344632768362,0.5558739255014327,0.8333333333333334,0.35294117647058826
1230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swift VXi [2014-2017],0.11921032649962035,0.8823529411764706,0.019963248621823318,1,0,0,0,0,0,1,0,Patna,Grey,0,1,0,0,Individual,1197 cc,FWD,0.34881560613098,0.3107344632768362,0.333810888252149,0.5,0.3176470588235294
1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,XJ 3.0 V6 Portfolio,0.9746899519109087,0.7941176470588235,0.019463229871120168,0,1,0,0,0,0,0,1,Delhi,Black,1,0,0,0,Individual,2993 cc,RWD,1.0,0.5988700564971752,0.22922636103151864,0.5,0.8
1232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Creta 1.6 SX,0.20273348519362186,0.8235294117647058,0.03596384864432416,0,1,0,0,0,0,1,0,Ahmedabad,Red,1,0,0,0,Individual,1582 cc,FWD,0.5438922433813284,0.4307909604519774,0.47707736389684813,0.5,0.5294117647058824
1233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ertiga VDI SHVS,0.23310528980005063,0.8235294117647058,0.019463229871120168,0,1,0,0,0,0,1,0,Hyderabad,Blue,1,0,0,0,Individual,1248 cc,FWD,0.5559684161634928,0.3107344632768362,0.5558739255014327,0.8333333333333334,0.35294117647058826
1234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baleno Delta 1.3,0.1331308529486206,0.8235294117647058,0.03096366113729265,0,1,0,0,0,0,1,0,Ludhiana,Blue,1,0,0,0,Individual,1248 cc,FWD,0.41616349280074316,0.3813559322033898,0.29083094555873923,0.5,0.25882352941176473
1235,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Endeavour Sport 2.0 4x4 AT,0.9746899519109087,0.9705882352941176,0.02050626898508694,0,1,0,0,0,0,0,1,Pune,White,0,1,0,0,Individual,1996 cc,AWD,0.8379006038086391,0.556497175141243,0.7736389684813754,0.8333333333333334,0.7647058823529411
1236,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3-Series 320d Luxury Line,0.3406732472791698,0.7352941176470589,0.032463717389402104,0,1,0,0,0,0,0,1,Kolkata,Black,0,1,0,0,Individual,1995 cc,RWD,0.7124941941477009,0.4745762711864407,0.18911174785100288,0.5,0.49411764705882355
1237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kushaq Style 1.0L TSI AT,0.39888635788408,0.9705882352941176,0.00391264672425216,1,0,0,0,0,0,0,1,Pune,Silver,1,0,0,0,Individual,999 cc,FWD,0.5229911751045053,0.4025423728813559,0.4512893982808023,0.5,0.4117647058823529
1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Sonet GTX Plus 1.5 AT [2020-2021],0.36699569729182485,0.9705882352941176,0.010962911109166593,0,1,0,0,0,0,0,1,Mumbai,Red,1,0,0,0,Individual,1493 cc,FWD,0.41616349280074316,0.4449152542372881,0.501432664756447,0.5,0.35294117647058826
1239,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tiguan Highline TDI,0.5064540622627183,0.8823529411764706,0.03646386739502731,0,1,0,0,0,0,0,1,Coimbatore,White,0,1,0,0,Individual,1968 cc,AWD,0.6442173711100789,0.5141242937853108,0.5372492836676218,0.5,0.6588235294117647
1240,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Octavia 1.8 TSI Style Plus AT [2017],0.31662870159453305,0.8235294117647058,0.02746352988237059,1,0,0,0,0,0,0,1,Hyderabad,Grey,0,1,0,0,Individual,1798 cc,FWD,0.7296795169530887,0.4788135593220339,0.25644699140401145,0.5,0.4117647058823529
1241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Superb L&K TDI AT,0.7972665148063781,0.9117647058823529,0.003412627973549008,0,1,0,0,0,0,0,1,Delhi,Grey,1,0,0,0,Individual,1968 cc,FWD,0.8183929400836043,0.5494350282485876,0.2664756446991404,0.5,0.6
1242,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swift LXi,0.10149329283725639,0.8529411764705882,0.032463717389402104,1,0,0,0,0,0,1,0,Kanpur,Grey,1,0,0,0,Individual,1197 cc,FWD,0.34881560613098,0.3107344632768362,0.333810888252149,0.5,0.3176470588235294
